
421,Isle of Wight,Rachel Baker,29/09/2020 13:00,2.05
422,Isle of Wight,Terry Shultz,29/09/2020 13:00,8.8
423,Isle of Wight,Charles Rezac,29/09/2020 13:01,9.3
424,Isle of Wight,Sharon Devine,29/09/2020 13:02,2.6
425,Isle of Wight,Linda Day,29/09/2020 13:02,8.95
426,Isle of Wight,Joey Ocasio,29/09/2020 13:03,8.0
427,Isle of Wight,Connie Sweeney,29/09/2020 13:04,5.4
428,Isle of Wight,Daniel Perkins,29/09/2020 13:04,1.95
429,Isle of Wight,Dorothy Weaver,29/09/2020 13:05,11.2
430,Isle of Wight,Tricia Williams,29/09/2020 13:06,4.15
431,Isle of Wight,Laura Beighley,29/09/2020 13:06,3.6
432,Isle of Wight,Lloyd Stumpff,29/09/2020 13:07,2.0
433,Isle of Wight,James Chittenden,29/09/2020 13:08,3.85
434,Isle of Wight,Christina Weaver,29/09/2020 13:08,9.85
435,Isle of Wight,Marco Coleman,29/09/2020 13:09,8.8
436,Isle of Wight,Maria Nailor,29/09/2020 13:10,2.6
437,Isle of Wight,Johnny Alderete,29/09/2020 13:10,8.5
438,Isle of Wight,Alice Barnes,29/09/2020 13:11,3.65
439,Isle of Wight,Taylor Hamilton,29/09/2020 13:12,6.5
440,Isle of Wight,Teri Carter,29/09/2020 13:12,7.4
441,Isle of Wight,Donna Toolson,29/09/2020 13:13,10.9
442,Isle of Wight,Gerald Pitts,29/09/2020 13:14,6.6
443,Isle of Wight,Orville Brown,29/09/2020 13:14,5.05
444,Isle of Wight,Joan Houck,29/09/2020 13:15,9.95
445,Isle of Wight,Laurence Parker,29/09/2020 13:16,11.9
446,Isle of Wight,Donald Metcalfe,29/09/2020 13:16,3.6
447,Isle of Wight,Rose Flanigan,29/09/2020 13:17,7.15
448,Isle of Wight,Julie Smith,29/09/2020 13:18,3.25
449,Isle of Wight,Nancy Flowers,29/09/2020 13:18,2.75
450,Isle of Wight,Doris Carlone,29/09/2020 13:19,5.5
451,Isle of Wight,Jacqueline Cooks,29/09/2020 13:20,2.75
452,Isle of Wight,Janice Thompson,29/09/2020 13:20,8.45
453,Isle of Wight,Brian Dabney,29/09/2020 13:21,5.05
454,Isle of Wight,Shirley Miller,29/09/2020 13:22,11.35
455,Isle of Wight,Heather Parra,29/09/2020 13:22,1.3
456,Isle of Wight,Kenneth Cook,29/09/2020 13:23,5.05
457,Isle of Wight,Shane Bernard,29/09/2020 13:24,2.6
458,Isle of Wight,Dean Garcia,29/09/2020 13:24,4.25
459,Isle of Wight,Edwin Taylor,29/09/2020 13:25,6.9
460,Isle of Wight,Charles Higa,29/09/2020 13:26,4.9
461,Isle of Wight,Elsie Norton,29/09/2020 13:26,12.4
462,Isle of Wight,Brad Jamison,29/09/2020 13:27,6.3
463,Isle of Wight,Janet Brooks,29/09/2020 13:28,2.3
464,Isle of Wight,Erica Davis,29/09/2020 13:28,12.55
465,Isle of Wight,Penny Draper,29/09/2020 13:29,7.1
466,Isle of Wight,Joel Rinaldi,29/09/2020 13:30,8.0
467,Isle of Wight,Marie Edington,29/09/2020 13:30,2.6
468,Isle of Wight,Alberto Carmean,29/09/2020 13:31,10.25
469,Isle of Wight,Vita Tate,29/09/2020 13:32,8.5
470,Isle of Wight,Fredrick Nickels,29/09/2020 13:32,5.75
471,Isle of Wight,Ruth Walls,29/09/2020 13:33,3.2
472,Isle of Wight,David Herold,29/09/2020 13:34,9.0
473,Isle of Wight,Catherine Hatfield,29/09/2020 13:34,9.2
474,Isle of Wight,Mitzi Ross,29/09/2020 13:35,3.8
475,Isle of Wight,Karisa Medlin,29/09/2020 13:36,5.0
476,Isle of Wight,Chad Harris,29/09/2020 13:36,9.9
477,Isle of Wight,Nathan Anderson,29/09/2020 13:37,1.3
478,Isle of Wight,Robert Roberts,29/09/2020 13:38,3.7
479,Isle of Wight,Frances Estrella,29/09/2020 13:38,8.5
480,Isle of Wight,Terry Stocks,29/09/2020 13:39,1.3
481,Isle of Wight,Sylvia Shepard,29/09/2020 13:40,13.4
482,Isle of Wight,Laticia Price,29/09/2020 13:40,1.3
483,Isle of Wight,Stephanie Sentell,29/09/2020 13:41,5.0
484,Isle of Wight,Maria Franco,29/09/2020 13:42,10.4
485,Isle of Wight,Stella Mock,29/09/2020 13:42,9.45
486,Isle of Wight,Randolph Cockfield,29/09/2020 13:43,7.1
487,Isle of Wight,Johnny Smallwood,29/09/2020 13:44,10.5
488,Isle of Wight,Steven Allen,29/09/2020 13:44,6.7
489,Isle of Wight,Tyler Albert,29/09/2020 13:45,10.35
490,Isle of Wight,Jeanne Anderson,29/09/2020 13:46,3.3
491,Isle of Wight,Joseph Mcdonald,29/09/2020 13:46,7.65
492,Isle of Wight,Candelaria Yeend,29/09/2020 13:47,7.55
493,Isle of Wight,Shirley Freels,29/09/2020 13:48,4.75
494,Isle of Wight,Julia Sabo,29/09/2020 13:48,5.6
495,Isle of Wight,Cleveland Rose,29/09/2020 13:49,2.9
496,Isle of Wight,Joel Peterson,29/09/2020 13:50,2.9
497,Isle of Wight,Georgia Burrows,29/09/2020 13:50,2.9
498,Isle of Wight,Jeremy Hammer,29/09/2020 13:51,1.3
499,Isle of Wight,Stephen Kirk,29/09/2020 13:52,2.15
500,Isle of Wight,Ricky Young,29/09/2020 13:52,8.25
501,Isle of Wight,Phyllis Pulis,29/09/2020 13:53,5.15
502,Isle of Wight,Sara Boucher,29/09/2020 13:54,2.75
503,Isle of Wight,Christine Roscoe,29/09/2020 13:54,8.9
504,Isle of Wight,William Jennings,29/09/2020 13:55,5.0
505,Isle of Wight,Lucy Knight,29/09/2020 13:56,7.55
506,Isle of Wight,Alan Sharley,29/09/2020 13:56,3.9
507,Isle of Wight,Gary Sullivan,29/09/2020 13:57,2.75
508,Isle of Wight,Mary Brazill,29/09/2020 13:58,6.35
509,Isle of Wight,Thomas Pullon,29/09/2020 13:58,5.1
510,Isle of Wight,Elaine Mcgee,29/09/2020 13:59,4.15
511,Isle of Wight,Marjorie Gulbranson,29/09/2020 14:00,4.6
512,Isle of Wight,Jackson Webster,29/09/2020 14:00,10.8
513,Isle of Wight,Christopher Barron,29/09/2020 14:01,0.7
514,Isle of Wight,Elaine King,29/09/2020 14:02,7.55
515,Isle of Wight,Kevin James,29/09/2020 14:03,12.25
516,Isle of Wight,Robert Christman,29/09/2020 14:04,13.2
517,Isle of Wight,Charles Zupancic,29/09/2020 14:05,2.45
518,Isle of Wight,Jonathan Williams,29/09/2020 14:05,1.4
519,Isle of Wight,Arnold Thornton,29/09/2020 14:06,3.65
520,Isle of Wight,Paul Milosevic,29/09/2020 14:07,2.6
521,Isle of Wight,Thomas Wiles,29/09/2020 14:08,12.15
522,Isle of Wight,Christopher Jensen,29/09/2020 14:09,4.3
523,Isle of Wight,Susanna Ballard,29/09/2020 14:10,1.3
524,Isle of Wight,Edward Knox,29/09/2020 14:11,6.2
525,Isle of Wight,Maria Milliken,29/09/2020 14:11,6.85
526,Isle of Wight,Laura Jones,29/09/2020 14:12,7.25
527,Isle of Wight,Wendy Mills,29/09/2020 14:13,3.3
528,Isle of Wight,Louis Segura,29/09/2020 14:14,8.55
529,Isle of Wight,Barbara Riendeau,29/09/2020 14:15,3.75
530,Isle of Wight,Lawrence Carter,29/09/2020 14:16,5.3
531,Isle of Wight,Raymond Austin,29/09/2020 14:17,7.8
532,Isle of Wight,Sabrina Thomas,29/09/2020 14:17,5.2
533,Isle of Wight,Mary Wade,29/09/2020 14:18,5.2
534,Isle of Wight,James Watkins,29/09/2020 14:19,4.35
535,Isle of Wight,Juanita Winn,29/09/2020 14:20,4.55
536,Isle of Wight,Timothy Clark,29/09/2020 14:21,10.45
537,Isle of Wight,Chelsea Lee,29/09/2020 14:22,5.6
538,Isle of Wight,Joy Jensen,29/09/2020 14:22,1.3
539,Isle of Wight,Douglas Lipton,29/09/2020 14:23,2.75
540,Isle of Wight,Tamara Hudspeth,29/09/2020 14:24,2.25
541,Isle of Wight,John Weber,29/09/2020 14:25,8.25
542,Isle of Wight,Thomas Bailey,29/09/2020 14:26,2.75
543,Isle of Wight,Earl Robinson,29/09/2020 14:27,5.5
544,Isle of Wight,Rebecca Lux,29/09/2020 14:28,2.15
545,Isle of Wight,Kathryn Nelson,29/09/2020 14:28,10.4
546,Isle of Wight,John Brock,29/09/2020 14:29,4.95
547,Isle of Wight,Sylvia Brown,29/09/2020 14:30,4.85
548,Isle of Wight,Stephen Johnson,29/09/2020 14:31,2.15
549,Isle of Wight,Laura Fisher,29/09/2020 14:32,5.6
550,Isle of Wight,Tami Lopez,29/09/2020 14:33,2.0
551,Isle of Wight,Michael Durkin,29/09/2020 14:34,9.0
552,Isle of Wight,Christine Kemerer,29/09/2020 14:34,2.15
553,Isle of Wight,Diane Foulkes,29/09/2020 14:35,7.2
554,Isle of Wight,Jamie Pully,29/09/2020 14:36,2.55
555,Isle of Wight,Pearlene Rodriguez,29/09/2020 14:37,1.3
556,Isle of Wight,John Tanguma,29/09/2020 14:38,7.85
557,Isle of Wight,Mattie Rivera,29/09/2020 14:39,9.0
558,Isle of Wight,Carolyn Meeker,29/09/2020 14:39,2.6
559,Isle of Wight,Wanda Boothe,29/09/2020 14:40,7.55
560,Isle of Wight,Steve Dudenhoeffer,29/09/2020 14:41,5.25
561,Isle of Wight,Deena Patterson,29/09/2020 14:42,6.2
562,Isle of Wight,Carol Bremmer,29/09/2020 14:43,5.4
563,Isle of Wight,Mildred Palacios,29/09/2020 14:44,5.0
564,Isle of Wight,James Athan,29/09/2020 14:45,2.15
565,Isle of Wight,Deborah Harp,29/09/2020 14:45,7.55
566,Isle of Wight,David Taff,29/09/2020 14:46,1.4
567,Isle of Wight,Guadalupe Amin,29/09/2020 14:47,2.6
568,Isle of Wight,Ronald Conlisk,29/09/2020 14:48,12.7
569,Isle of Wight,Dorothy Boudreaux,29/09/2020 14:49,3.55
570,Isle of Wight,Evelyn Pickens,29/09/2020 14:50,2.85
571,Isle of Wight,Catherine Burgess,29/09/2020 14:51,2.15
572,Isle of Wight,Rosa Andaya,29/09/2020 14:51,5.0
573,Isle of Wight,Anthony Corder,29/09/2020 14:52,8.5
574,Isle of Wight,Naomi Reed,29/09/2020 14:53,4.05
575,Isle of Wight,Pam Barnes,29/09/2020 14:54,2.15
576,Isle of Wight,Bill Hausman,29/09/2020 14:55,12.7
577,Isle of Wight,Margie Johnson,29/09/2020 14:56,4.6
578,Isle of Wight,Carl Bushby,29/09/2020 14:56,9.05
579,Isle of Wight,Maxine Khan,29/09/2020 14:57,4.35
580,Isle of Wight,Louise Garner,29/09/2020 14:58,1.8
581,Isle of Wight,Janet Compton,29/09/2020 14:59,6.0
582,Isle of Wight,Pamela Birdsell,29/09/2020 15:00,8.55
583,Isle of Wight,Maria Johnson,29/09/2020 15:02,10.5
584,Isle of Wight,Jonathan Galindo,29/09/2020 15:04,8.75
585,Isle of Wight,Dennis Bowers,29/09/2020 15:06,5.05
586,Isle of Wight,Catherine Prince,29/09/2020 15:08,7.4
587,Isle of Wight,Phil Stuart,29/09/2020 15:10,10.45
588,Isle of Wight,Mary Williams,29/09/2020 15:12,5.3
589,Isle of Wight,Gladys Delgado,29/09/2020 15:14,6.3
590,Isle of Wight,Benjamin Appleby,29/09/2020 15:16,2.75
591,Isle of Wight,Irene Iniguez,29/09/2020 15:18,8.05
592,Isle of Wight,Willie Genovese,29/09/2020 15:20,6.9
593,Isle of Wight,Hollie Velasquez,29/09/2020 15:22,2.15
594,Isle of Wight,Sondra Ellis,29/09/2020 15:24,8.65
595,Isle of Wight,Kristen Donoho,29/09/2020 15:26,4.85
596,Isle of Wight,Candy Elio,29/09/2020 15:28,9.65
597,Isle of Wight,Richard Martin,29/09/2020 15:30,2.55
598,Isle of Wight,Anthony Clay,29/09/2020 15:32,1.3
599,Isle of Wight,Constance Graziano,29/09/2020 15:34,2.4
600,Isle of Wight,Lydia Atwood,29/09/2020 15:36,8.85
601,Isle of Wight,Pauline Kelley,29/09/2020 15:38,6.35
602,Isle of Wight,Merle Perryman,29/09/2020 15:40,5.9
603,Isle of Wight,Valerie Simpson,29/09/2020 15:42,2.5
604,Isle of Wight,Dale Hall,29/09/2020 15:44,7.9
605,Isle of Wight,Robert Mchone,29/09/2020 15:46,10.4
606,Isle of Wight,Glenda Washington,29/09/2020 15:48,9.65
607,Isle of Wight,Brandi Wagner,29/09/2020 15:50,1.3
608,Isle of Wight,Ted Stamps,29/09/2020 15:52,1.3
609,Isle of Wight,Terri Hilson,29/09/2020 15:54,10.65
610,Isle of Wight,Jessica Burnell,29/09/2020 15:56,1.3
611,Isle of Wight,Anita Mack,29/09/2020 15:58,5.3
612,Isle of Wight,Alice Xiong,29/09/2020 16:00,8.85
613,Isle of Wight,James Sandoval,29/09/2020 16:01,2.85
614,Isle of Wight,Cassandra Carlton,29/09/2020 16:03,4.95
615,Isle of Wight,Mark Woods,29/09/2020 16:04,4.65
616,Isle of Wight,Christopher Baker,29/09/2020 16:06,4.45
617,Isle of Wight,Maria Murrietta,29/09/2020 16:07,5.55
618,Isle of Wight,Charles Durant,29/09/2020 16:09,8.35
619,Isle of Wight,Harriet Bell,29/09/2020 16:10,5.75
620,Isle of Wight,Raymond Murphy,29/09/2020 16:12,8.9
621,Isle of Wight,James Boston,29/09/2020 16:13,8.95
622,Isle of Wight,Ruth Lambert,29/09/2020 16:15,5.25
623,Isle of Wight,Glenda Miller,29/09/2020 16:16,7.2
624,Isle of Wight,Philip Ritchey,29/09/2020 16:18,6.9
625,Isle of Wight,Stephen Gohn,29/09/2020 16:19,12.55
626,Isle of Wight,Judy Ward,29/09/2020 16:21,2.75
627,Isle of Wight,Dennis Harrill,29/09/2020 16:22,3.85
628,Isle of Wight,Eddie Vanblarcom,29/09/2020 16:24,4.95
629,Isle of Wight,Berry Offutt,29/09/2020 16:25,2.75
630,Isle of Wight,Mollie Jones,29/09/2020 16:27,2.0
631,Isle of Wight,Mark Dale,29/09/2020 16:28,4.1
632,Isle of Wight,Erma Brown,29/09/2020 16:30,2.8
633,Isle of Wight,Cathy Juran,29/09/2020 16:31,10.75
634,Isle of Wight,Martin Guajardo,29/09/2020 16:33,1.3
635,Isle of Wight,Stephanie Montgomery,29/09/2020 16:34,2.15
636,Isle of Wight,Trevor Schartz,29/09/2020 16:36,9.65
637,Isle of Wight,Diane Dobbins,29/09/2020 16:37,4.25
638,Isle of Wight,Chanda Kidd,29/09/2020 16:39,4.6
639,Isle of Wight,Marilyn Cooper,29/09/2020 16:40,2.25
640,Isle of Wight,Simone Lazarine,29/09/2020 16:42,9.5
641,Isle of Wight,Joan Davis,29/09/2020 16:43,12.75
642,Isle of Wight,Gus Cronk,29/09/2020 16:45,6.5
643,Isle of Wight,Brandy Yoo,29/09/2020 16:46,4.15
644,Isle of Wight,James Clay,29/09/2020 16:48,2.6
645,Isle of Wight,Bobbi Blish,29/09/2020 16:49,11.65
646,Isle of Wight,Kevin Parrish,29/09/2020 16:51,4.7
647,Isle of Wight,Robert Ventura,29/09/2020 16:52,9.05
648,Isle of Wight,Michael Smith,29/09/2020 16:54,5.45
649,Isle of Wight,Joe Blatz,29/09/2020 16:55,11.7
650,Isle of Wight,Emil Reddish,29/09/2020 16:57,2.75
651,Isle of Wight,Melissa Berglund,29/09/2020 16:58,11.8
652,Isle of Wight,Melvin Brown,29/09/2020 17:00,10.8
653,Isle of Wight,Andrea Jording,29/09/2020 17:01,6.9
654,Isle of Wight,Jack Garth,29/09/2020 17:03,11.35
655,Isle of Wight,Bill Boatner,29/09/2020 17:04,10.65
656,Isle of Wight,Willie Aracena,29/09/2020 17:06,11.1
657,Isle of Wight,Blaine Mugleston,29/09/2020 17:07,6.6
658,Isle of Wight,Frank Sanchez,29/09/2020 17:09,9.4
659,Isle of Wight,John Erlewine,29/09/2020 17:10,2.15
660,Isle of Wight,Candida Sapienza,29/09/2020 17:12,5.7
661,Isle of Wight,Vernon Calvin,29/09/2020 17:13,7.55
662,Isle of Wight,Nathan Vickery,29/09/2020 17:15,3.9
663,Isle of Wight,Shawn Brooks,29/09/2020 17:16,2.75
664,Isle of Wight,Alex Dearman,29/09/2020 17:18,3.65
665,Isle of Wight,Venus Lieber,29/09/2020 17:19,6.5
666,Isle of Wight,Joseph Peterson,29/09/2020 17:21,0.7
667,Isle of Wight,Paul Sexton,29/09/2020 17:22,1.95
668,Isle of Wight,John Walker,29/09/2020 17:24,2.75
669,Isle of Wight,Aaron Stevenson,29/09/2020 17:25,5.4
670,Isle of Wight,Joseph Duke,29/09/2020 17:27,4.05
671,Isle of Wight,Muriel Moss,29/09/2020 17:28,10.7
672,Isle of Wight,Ruth Ortiz,29/09/2020 17:30,8.25
673,Isle of Wight,Mary Fortin,29/09/2020 17:31,9.85
674,Isle of Wight,Milton Griffith,29/09/2020 17:33,2.7
675,Isle of Wight,Leontine Braden,29/09/2020 17:34,8.05
676,Isle of Wight,Judy Walker,29/09/2020 17:36,2.55
677,Isle of Wight,Roman Patton,29/09/2020 17:37,5.45
678,Isle of Wight,Tommy Goldsmith,29/09/2020 17:39,8.4
679,Isle of Wight,Alaine Misiaszek,29/09/2020 17:40,2.35
680,Isle of Wight,Charlotte Martin,29/09/2020 17:42,4.0
681,Isle of Wight,David Fortner,29/09/2020 17:43,4.2
682,Isle of Wight,Levi Marlatt,29/09/2020 17:45,11.85
683,Isle of Wight,Milford Bonner,29/09/2020 17:46,7.85
684,Isle of Wight,Byron Beyer,29/09/2020 17:48,6.3
685,Isle of Wight,Myron Brown,29/09/2020 17:49,11.3
686,Isle of Wight,Eric Ison,29/09/2020 17:51,10.45
687,Isle of Wight,Wesley Edwards,29/09/2020 17:52,6.25
688,Isle of Wight,Vern Pollak,29/09/2020 17:54,4.05
689,Isle of Wight,Michele Hayden,29/09/2020 17:55,9.35
690,Isle of Wight,Theodore Warner,29/09/2020 17:57,5.2
691,Isle of Wight,Diane Moreno,29/09/2020 17:58,7.25
